-0.018512,-0.087553,0.059927,0.0094897,0.043515,0.020246,-0.16421,-0.035213,0.17063,0.12679,-0.069239,0.010807,-0.06456,-0.12799,0.0046967,0.12412,-0.097627,0.052688,-0.030745,-0.10094,0.2083,-0.048509,-0.19158,0.075631,0.137,-0.15415,-0.0073802,0.045923,0.077356,-0.016466,0.13043,-0.14731,0.20571,-0.094911,0.06145,-0.094395,-0.11129,-0.0030716,-0.043908,-0.062179,0.074108,0.18298,0.21206,-0.065154,-0.181,0.26088,0.11612,-0.017988,-0.21274,0.085037,0.17807,-0.38917,0.051245,0.14394,-0.0090985,0.020015,0.015443,-0.08077,0.02412,-0.11316,-0.0068012,0.11313,0.23293,0.19673
-0.044447,-0.10697,0.040061,0.015833,0.056157,0.013301,-0.18589,-0.018408,0.14905,0.08681,-0.032038,0.070373,-0.050284,-0.14243,0.040943,0.11949,-0.085214,0.13151,-0.09351,-0.088411,0.21908,-0.012083,-0.14534,0.024426,0.1288,-0.12773,0.083532,-0.014917,0.14055,0.080575,0.058426,-0.23567,0.21324,-0.076618,-0.01783,-0.13837,-0.085074,-0.035859,-0.068344,-0.033517,0.018242,0.17712,0.087485,-0.038537,-0.16386,0.33462,0.046536,0.014164,-0.14668,0.089073,0.18751,-0.32555,0.010822,0.162,0.04235,0.082516,0.02084,-0.096268,0.017691,-0.080318,0.17573,0.15999,0.25966,0.15048
-0.012808,-0.12625,0.099977,0.039639,0.10119,0.0075453,-0.11756,0.0073537,0.20072,0.0078341,-0.07356,0.085096,-0.00060991,-0.079863,0.050283,0.056666,-0.14299,0.16922,-0.092548,-0.10557,0.23714,-0.053087,-0.02898,-0.083418,0.071739,-0.054108,0.027298,0.0037734,0.048033,-0.03817,0.090264,-0.028912,0.20006,-0.19737,0.01008,-0.078705,-0.090898,0.040617,0.0091202,-0.21566,-0.021777,0.20663,0.18583,-0.11436,-0.18691,0.19315,0.11734,0.086349,-0.13564,0.07622,0.14059,-0.20782,0.23188,0.046277,0.15857,0.0085794,0.1566,-0.078677,0.056205,-0.28991,-0.064623,-0.090503,0.30954,0.073462
-0.0079838,-0.028384,-0.043327,-0.0069547,-0.016745,-3.4588e-05,-0.017227,0.1732,0.075329,-0.023993,-0.0066694,-0.02274,0.061525,-0.13588,-0.12349,-0.12731,-0.21007,-0.080415,0.20755,0.12326,0.20887,-0.093063,-0.21332,0.067262,0.28674,-0.091103,0.041647,0.014034,0.068104,-0.061774,0.034714,-0.10845,0.052354,-0.050772,0.057077,-0.004576,-0.031761,0.0018199,-0.064199,-0.035371,0.26423,-0.044088,0.15224,0.11247,-0.28978,0.17728,0.29698,0.080842,-0.14619,0.08757,0.22128,-0.24576,-0.079304,-0.019712,-0.035612,-0.097605,-0.24269,-0.12341,0.1196,0.02391,-0.055691,0.018187,0.0029412,-0.0054543
-0.033528,-0.0010852,-0.033715,0.017979,-0.0098383,-0.0019656,0.085125,0.069117,0.17529,-0.0051234,0.0094203,0.0085296,0.072687,-0.2303,-0.12091,-0.14418,-0.16378,-0.091443,0.13096,0.11104,0.31827,-0.10561,-0.16936,-0.012837,0.30422,-0.12643,0.063377,-0.10742,0.048654,-0.028189,0.064327,-0.04727,0.1247,0.10872,0.085638,-0.01563,-0.053488,-0.060736,-0.11916,0.11426,0.2354,-0.014335,0.16112,-0.030668,-0.16592,0.22715,0.35705,0.12754,-0.16266,0.11717,0.11498,-0.2274,-0.020836,0.0099699,-0.038092,-0.041716,-0.16453,-0.06709,0.064224,0.013554,-0.035864,-0.013516,-0.026655,-0.0022169
-0.047772,-0.063471,-0.013807,-0.016052,-0.10733,0.05251,0.025279,0.092416,0.15531,-0.02312,-0.016597,-0.02453,-0.089292,-0.20386,-0.033862,-0.13539,-0.12245,-0.10426,-0.11338,0.18851,0.25187,-0.16801,-0.088437,0.053012,0.31555,-0.21352,-0.011247,-0.080116,0.090837,0.0073195,-0.093412,0.01032,0.09044,0.13714,-0.13631,-0.018016,-0.092005,-0.041592,-0.0058391,0.16347,0.18438,-0.063402,0.0082466,0.030119,-0.20713,0.25968,0.26627,-0.02502,-0.08167,-0.014392,0.12796,-0.27015,-0.18294,-0.04063,-0.092687,0.15858,-0.10537,-0.13441,0.11381,0.074637,-0.10122,-0.0386,-0.038064,0.01366
-0.055344,-0.055484,-0.089825,-0.013631,-0.19266,0.1153,-0.096186,0.062767,0.13847,-0.00042803,-0.092015,0.019399,-0.088135,-0.22843,0.068261,-0.12346,-0.15518,-0.087544,-0.01115,0.10625,0.21459,-0.21621,-0.076608,0.0081057,0.048727,-0.37042,-0.051666,0.020621,-0.037837,-0.021998,-0.041553,0.02321,0.10471,-0.026942,0.14587,-0.14536,-0.074746,0.027715,-0.0055613,0.14376,0.25069,-0.11501,0.10595,0.0090834,-0.23134,0.095414,0.22938,0.0076071,0.0022009,0.024667,0.17416,-0.22124,-0.17311,-0.079062,-0.071425,-0.033971,-0.17803,-0.023448,0.0045594,0.18332,-0.047417,-0.011535,-0.225,0.017719
-0.14425,-0.073777,-0.096192,0.027389,-0.19721,0.035672,-0.021039,0.12481,0.10154,-0.028252,0.02246,0.082946,0.040562,-0.23107,0.15793,-0.11754,-0.16408,-0.0016298,-0.025979,0.030615,0.25308,-0.18467,-0.038196,0.0065091,0.17365,-0.28118,-0.05309,-0.14114,0.05434,-0.0082506,-0.0062601,-0.12142,0.069696,0.030574,-0.034003,-0.056342,-0.0073985,0.031665,0.025165,0.22962,0.28378,-0.068828,0.03704,-0.0013265,-0.28686,0.25787,0.039939,0.046258,0.0045189,-0.04413,0.16594,-0.25227,-0.23598,0.065807,-0.024254,0.049059,-0.14282,0.016586,-0.058029,0.097536,0.0034996,-0.040321,-0.13858,-0.055355
-0.062839,-0.08446,-0.07945,0.025374,-0.19402,0.059542,-0.084125,0.10272,0.17442,0.048517,-0.034592,0.00082154,-0.022313,-0.13912,0.085475,-0.11847,-0.13442,-0.21915,-0.059398,0.074766,0.26661,-0.17534,0.001041,-0.0074397,0.12196,-0.069744,-0.11249,0.0035795,0.18598,0.037679,-0.042067,-0.068156,-0.052302,0.016452,0.02615,-0.01736,0.004192,0.043455,-0.08291,0.0097562,0.18632,0.088514,0.11894,-0.034872,-0.45232,0.10928,0.18742,0.172,-0.037932,-0.14523,0.093947,-0.17599,-0.18796,-0.042037,-0.11207,-0.078872,-0.12508,-0.11571,0.040404,0.035962,-0.018584,-0.14119,-0.26621,0.052166
-0.077879,-0.077588,-0.12589,0.036886,-0.23149,0.035563,-0.081028,0.088214,0.22454,0.044961,-0.15033,-0.0034655,-0.049152,-0.17406,-0.051172,-0.13407,-0.11348,-0.072262,0.098906,0.064282,0.29172,-0.20707,-0.00058274,0.075548,0.17439,-0.1397,-0.039396,-0.18235,0.07098,0.11736,-0.072678,-0.082893,-0.05286,0.057612,0.0082795,-0.10742,0.053437,-0.088753,-0.025704,0.042064,0.12937,0.0047441,0.011014,0.046526,-0.3136,0.14584,0.10566,0.17648,-0.17916,-0.070357,0.064584,-0.20647,-0.065715,-0.17523,-0.07949,0.064901,-0.1124,-0.13203,0.079725,0.077421,0.1304,-0.13287,-0.25953,-0.077875
