-0.013964,-0.097959,0.032771,-0.029358,0.056775,0.031422,-0.13763,0.032158,0.1399,0.13533,-0.092912,0.051494,-0.13268,-0.10899,0.019429,0.13524,-0.08642,0.051567,-0.05095,-0.055145,0.24632,-0.085851,-0.18407,0.0097931,0.049409,-0.14467,0.11949,0.028182,0.17008,0.022528,0.057069,-0.15749,0.22604,-0.037326,0.052832,-0.17534,-0.062152,0.016465,-0.073201,-0.0027427,0.019344,0.065583,0.22353,-0.0086061,-0.18687,0.31058,0.16244,-0.057094,-0.13708,0.031763,0.24421,-0.29075,0.039954,0.048754,-0.024125,0.05515,-0.022329,-0.048133,0.063762,-0.19965,-0.03323,0.12096,0.24276,0.22089
-0.014379,-0.12055,0.0098422,-0.047453,0.084477,0.020982,-0.13635,0.0063283,0.13951,0.12786,-0.05891,0.094585,-0.088059,-0.14986,0.036565,0.085982,-0.047481,0.10573,-0.14991,-0.033043,0.24858,-0.063956,-0.21991,-0.072909,0.045653,-0.11341,0.11702,0.053435,0.1542,0.014666,0.051413,-0.25032,0.21972,-0.0040581,0.010867,-0.14885,-0.049477,0.064803,-0.09687,0.016024,-0.032595,0.10295,0.088328,-0.047818,-0.16954,0.28402,0.08155,0.0069666,-0.047185,0.055268,0.16903,-0.33524,0.061595,0.1312,-0.0066749,0.13866,-0.0095727,-0.10612,0.036136,-0.19123,0.16155,0.12393,0.25889,0.15246
0.0065182,-0.15649,0.055613,-0.025471,0.11281,0.031273,-0.11061,0.029625,0.18721,0.047909,-0.15404,0.14322,-0.066935,-0.099746,-0.010101,0.041507,-0.11984,0.15242,-0.12444,-0.082951,0.23324,-0.10159,-0.21044,-0.10058,-0.0077625,0.00017567,0.033763,0.0094318,0.048544,0.077839,0.012285,-0.035422,0.25655,-0.10828,0.044981,-0.12317,-0.1002,0.07124,0.01226,-0.12711,-0.076166,0.07197,0.14347,-0.12816,-0.13701,0.17918,0.096103,0.073618,-0.15187,-0.016527,0.1579,-0.2935,0.20557,0.067528,0.15863,0.052377,0.093432,0.054435,0.013495,-0.34356,-0.034569,-0.081883,0.22881,0.13381
0.014794,-0.059118,-0.050805,-0.050988,0.0038468,0.049986,-0.054017,0.11476,0.043045,-0.039819,-0.075604,0.089267,-0.0023317,-0.19392,-0.045129,-0.13992,-0.21335,0.041627,0.086749,0.14599,0.22647,-0.13138,-0.2606,-0.0039615,0.18612,-0.07488,0.080632,-0.0093557,0.10937,0.0083022,0.021704,-0.082163,0.045352,0.020822,0.044426,-0.075897,-0.052068,0.026006,-0.10441,-0.011847,0.19646,-0.083587,0.15981,0.040766,-0.32893,0.17959,0.31569,0.092954,-0.071115,0.071424,0.18017,-0.27001,-0.14153,-0.058413,-0.10929,-0.094382,-0.28304,-0.090971,0.053978,-0.063985,-0.075967,0.089638,-0.012361,0.046215
-0.0090057,-0.054299,-0.052114,-0.055625,-0.03158,0.03322,0.0086762,0.05717,0.089347,0.036076,-0.078232,0.12003,-0.013002,-0.21292,-0.017793,-0.14096,-0.16234,0.0036156,0.035992,0.17618,0.30106,-0.13746,-0.2035,0.015748,0.12849,-0.088719,0.19286,-0.12822,0.060433,0.10464,0.089365,-0.05089,0.077507,0.16234,0.033701,-0.1358,-0.00064813,0.014069,-0.10562,0.092292,0.15327,-0.059362,0.1766,0.0098494,-0.10607,0.2018,0.34339,0.13964,-0.07662,0.064322,-0.008996,-0.34211,-0.11606,-0.022899,-0.099662,0.07392,-0.23933,-0.070672,0.065437,-0.13336,-0.020839,0.12299,0.025999,0.023026
-0.026637,-0.13628,-0.052432,-0.10927,-0.09155,0.083122,-0.084211,0.092154,0.056914,-0.063907,-0.17741,0.1181,-0.15388,-0.22184,0.073377,-0.10839,-0.11612,0.045953,-0.13455,0.18586,0.27703,-0.12366,-0.17013,-0.056609,0.14229,-0.13263,0.11652,-0.074245,0.089484,0.056186,-0.0056899,0.030504,0.17456,0.18106,-0.15895,-0.16912,0.025859,0.099909,-0.060593,0.12833,0.12923,-0.02321,0.077826,-0.0016023,-0.21457,0.19964,0.21745,0.050955,0.052436,-0.0068938,0.032085,-0.26703,-0.15966,0.018083,-0.068691,0.18665,-0.19543,-0.10982,0.0066156,-0.067674,-0.063373,0.1034,0.10427,-0.054356
-0.020684,-0.07931,-0.13584,-0.095028,-0.18348,0.11868,-0.13893,0.046794,0.10281,-0.0043947,-0.12077,0.22425,-0.17864,-0.14343,0.034998,-0.066286,-0.19489,-0.14564,-0.0282,0.067112,0.1934,-0.16611,-0.075683,-0.054654,0.030692,-0.15913,0.091904,0.0086994,-0.044773,0.0040411,0.041648,-0.096852,0.057873,0.19833,0.11072,-0.17096,-0.027272,-0.038143,-0.11383,0.058673,0.1529,-0.022576,0.15379,-0.11022,-0.17145,0.14949,0.24195,0.12571,0.073662,-0.0031025,0.092616,-0.17998,-0.16902,-0.040173,-0.24169,0.056945,-0.10387,-0.090459,-0.12816,0.12854,-0.051386,0.16324,-0.2445,-0.095392
-0.07406,-0.11102,-0.12221,-0.050437,-0.17073,0.079428,-0.080295,0.083347,0.10987,-0.034832,-0.046809,0.27473,-0.035119,-0.1904,0.068191,-0.05637,-0.14003,-0.031397,-0.076868,-0.062065,0.24995,-0.093745,-0.13897,-0.044268,0.044116,-0.12069,0.063085,-0.15018,0.10535,0.053717,0.017966,8.9411e-06,0.089524,0.1877,0.081415,-0.16033,-0.073282,0.026359,-0.0011239,0.035542,0.2365,-0.027157,0.08093,-0.10341,-0.22702,0.21852,0.16068,0.13281,0.081802,-0.023519,-0.046925,-0.17978,-0.18747,0.025073,-0.21031,0.17562,-0.21843,-0.091584,-0.053291,0.043533,0.007559,0.0027392,-0.29294,0.021369
-0.042974,-0.11994,-0.10853,-0.024631,-0.14512,0.094157,-0.13202,0.068395,0.1388,0.029329,-0.03028,0.10621,-0.1286,-0.19313,0.055998,-0.033617,-0.078744,-0.038145,-0.15271,-0.01191,0.23537,-0.12963,-0.050517,-0.05221,0.11291,-0.046347,-0.0073648,-0.036625,0.17336,0.082331,0.03816,-0.028422,0.0039433,0.070934,0.075458,0.028815,-0.08914,0.030329,-0.15577,0.039871,0.11109,0.033387,0.11848,-0.047983,-0.45412,0.081679,0.22297,0.068251,-0.048502,-0.032621,0.10459,-0.096256,-0.18993,-0.074564,-0.35116,-0.01123,-0.14127,-0.12783,-0.02492,0.01237,-0.034298,0.031456,-0.27149,0.14119
-0.064982,-0.095943,-0.15231,-0.041615,-0.19059,0.096478,-0.15351,0.04542,0.14761,0.037125,-0.13515,0.11691,-0.098792,-0.162,-0.013369,-0.09931,-0.16755,-0.10279,0.0072305,-0.029119,0.26992,-0.17482,-0.15206,0.072249,0.10087,-0.079379,-0.010068,-0.045773,0.15196,0.046681,-0.024391,-0.039922,0.064418,0.10469,0.073788,-0.1403,-0.02904,-0.0039605,-0.1467,0.031018,0.099913,-0.027123,0.13271,0.048373,-0.30474,0.11773,0.13379,0.13751,-0.040992,0.049556,0.049727,-0.20263,-0.14277,-0.12433,-0.30246,0.054462,-0.14005,-0.085993,-0.046809,0.095549,0.034529,-0.064513,-0.33476,-0.017632
-0.066334,-0.11738,-0.082799,-0.036587,-0.17337,0.090401,-0.088078,0.098209,0.17674,0.011608,-0.23017,0.12607,-0.15926,-0.081125,-0.042063,-0.037267,-0.14157,-0.039467,-0.036307,0.085434,0.32903,-0.060555,-0.11049,0.025535,0.0439,-0.041893,0.1029,-0.13516,0.16875,0.10643,-0.10425,-0.037952,0.011742,0.10194,0.083816,-0.18089,0.083799,-0.093371,-0.11158,0.043483,0.22561,-0.021088,0.022133,-0.023791,-0.26268,0.2046,0.20648,0.20592,0.0043247,-0.1061,0.0618,-0.23702,-0.0059554,-0.019291,-0.21264,0.096997,-0.16422,-0.18014,-0.010862,-0.081691,-0.01326,0.022106,-0.14383,-0.021552
-0.065898,-0.1261,-0.12006,-0.066083,-0.20638,0.12361,-0.097074,0.13485,0.14244,0.020543,-0.28586,0.14921,-0.063138,-0.13271,-0.020299,-0.13191,-0.24501,-0.057559,-0.022027,0.1326,0.19069,-0.072128,-0.083935,0.067081,0.057809,-0.036904,0.057438,-0.070616,0.12057,0.043428,0.0033416,0.012166,-0.039414,-0.0080252,0.07039,-0.14238,-0.014209,0.011965,-0.083373,0.1061,0.17214,-0.043097,0.12061,-0.048157,-0.24672,0.1758,0.23473,0.16026,-0.017397,-0.022129,-0.064134,-0.38122,0.015859,-0.089917,-0.26179,-0.022494,-0.13104,-0.10497,-0.032325,0.040358,-0.05573,0.012061,-0.10641,0.089114
